ID_Adr,N,Nom_Rue,Code_Postal,NB_KW_Jour
127222,152.0,Avenue des Écoles,91000,19.0
127223,149.0,Avenue des Tilleuls,91000,11.5
127224,78.0,Rue du Commerce,91000,10.8
127225,49.0,Boulevard Clemenceau,91000,27.9
127226,126.0,Rue du Commerce,91000,23.0
127227,235.0,Rue de la Gendarmerie,91000,23.4
127228,121.0,Rue des Écoles,91000,25.1
127229,,Boulevard de l'Hôpital,91000,8.0
127230,107.0,Rue Gambetta,91000,18.4
127231,196.0,Avenue François Mitterrand,91000,22.4
127232,,Boulevard des Platanes,91000,22.0
127233,245.0,Avenue des Écoles,91000,23.3
127234,68.0,Avenue Foch,91000,15.1
127235,73.0,Rue du Stade,91000,11.5
127236,136.0,Avenue Jean Jaurès,91000,10.8
127237,,Boulevard des Sports,91000,11.9
127238,112.0,Boulevard Victor Hugo,91000,8.3
127239,97.0,Rue de l'Essonne,91000,20.3
127240,158.0,Rue des Écoles,91000,25.3
127241,26.0,Rue des Écoles,91000,20.2
127242,163.0,Boulevard Victor Hugo,91000,5.3
127243,211.0,Boulevard des Sports,91000,17.4
127244,97.0,Boulevard de la Paix,91000,30.1
127245,222.0,Rue Gambetta,91000,-0.3
127246,192.0,Boulevard de la Paix,91000,22.0
127247,,Boulevard Liberté,91000,22.3
127248,105.0,Avenue de l'Europe,91000,13.8
127249,20.0,Rue Nationale,91000,14.7
127250,91.0,Rue de la Mairie,91000,16.5
127251,224.0,Rue Gambetta,91000,16.3
127252,125.0,Rue des Écoles,91000,10.6
127253,60.0,Rue de la Gendarmerie,91000,12.9
127254,150.0,Boulevard des Platanes,91000,18.2
127255,6.0,Avenue François Mitterrand,91000,16.3
127256,208.0,Boulevard Liberté,91000,13.1
127257,96.0,Boulevard des Platanes,91000,17.5
127258,153.0,Boulevard des Champs,91000,8.3
127259,102.0,Avenue Carnot,91000,16.6
127260,196.0,Avenue François Mitterrand,91000,15.6
127261,93.0,Rue Pasteur,91000,19.1
127262,244.0,Rue de l'Église,91000,23.2
127263,101.0,Boulevard Victor Hugo,91000,20.3
127264,169.0,Avenue de la Gare,91000,20.6
127265,165.0,Avenue Jean Jaurès,91000,13.4
127266,119.0,Rue de la Mairie,91000,8.0
127267,65.0,Rue de la Gendarmerie,91000,15.9
127268,81.0,Avenue du Général de Gaulle,91000,14.0
127269,54.0,Avenue des Écoles,91000,12.3
127270,213.0,Avenue Foch,91000,12.9
127271,28.0,Avenue Carnot,91000,20.8
127272,242.0,Rue Nationale,91000,32.9
127273,123.0,Boulevard des Sports,91000,18.4
127274,134.0,Rue Pasteur,91000,20.0
127275,198.0,Rue du Commerce,91000,18.5
127276,58.0,Rue de la Mairie,91000,11.7
127277,215.0,Avenue du Parc,91000,15.3
127278,236.0,Boulevard Victor Hugo,91000,8.7
127279,73.0,Rue de l'Église,91000,9.1
127280,60.0,Avenue de la Gare,91000,19.1
127281,39.0,Avenue des Lilas,91000,10.5
127282,118.0,Rue des Écoles,91000,12.3
127283,91.0,Avenue des Tilleuls,91000,13.8
127284,11.0,Boulevard Liberté,91000,26.1
127285,200.0,Avenue Carnot,91000,12.2
127286,78.0,Rue des Écoles,91000,14.9
127287,,Rue Gambetta,91000,13.2
127288,56.0,Rue de la Gendarmerie,91000,17.4
127289,17.0,Avenue François Mitterrand,91000,12.5
127290,167.0,Avenue des Tilleuls,91000,10.6
127291,7.0,Boulevard de la Paix,91000,15.6
127292,121.0,Avenue de la Poste,91000,20.5
127293,164.0,Boulevard des Platanes,91000,26.1
127294,85.0,Avenue de la Poste,91000,18.6
127295,175.0,Rue Gambetta,91000,20.6
127296,175.0,Avenue Jean Jaurès,91000,6.6
127297,56.0,Avenue de la Poste,91000,22.5
127298,246.0,Rue Nationale,91000,14.4
127299,74.0,Rue de l'Essonne,91000,29.0
127300,24.0,Rue du Stade,91000,17.1
127301,42.0,Avenue du Général de Gaulle,91000,10.8
127302,245.0,Rue de l'Essonne,91000,15.1
127303,66.0,Rue des Roses,91000,14.0
127304,182.0,Avenue de l'Europe,91000,11.7
127305,215.0,Avenue des Tilleuls,91000,19.9
127306,217.0,Rue des Écoles,91000,22.8
127307,234.0,Avenue de la Poste,91000,27.9
127308,37.0,Boulevard des Champs,91000,14.3
127309,197.0,Avenue du Parc,91000,25.6
127310,31.0,Avenue Jean Jaurès,91000,29.6
127311,178.0,Rue Nationale,91000,19.5
127312,182.0,Avenue des Écoles,91000,16.1
127313,57.0,Rue de l'Église,91000,16.0
127314,117.0,Boulevard Clemenceau,91000,15.2
127315,185.0,Rue de la Gendarmerie,91000,25.9
127316,78.0,Boulevard Liberté,91000,20.8
127317,18.0,Avenue Carnot,91000,32.4
127318,67.0,Rue de l'Essonne,91000,9.6
127319,54.0,Avenue des Écoles,91000,13.8
127320,72.0,Boulevard des Platanes,91000,24.5
127321,145.0,Boulevard des Platanes,91000,5.6
127322,213.0,Boulevard Victor Hugo,91000,22.4
127323,52.0,Boulevard Liberté,91000,14.3
127324,7.0,Rue Gambetta,91000,15.1
127325,1.0,Avenue Jean Jaurès,91000,27.2
127326,80.0,Rue de l'Église,91000,19.6
127327,22.0,Rue de l'Essonne,91000,19.8
127328,243.0,Avenue des Lilas,91000,13.0
127329,93.0,Rue des Écoles,91000,13.9
127330,141.0,Avenue de la Gare,91000,27.5
127331,28.0,Boulevard Victor Hugo,91000,21.2
127332,231.0,Avenue des Écoles,91000,18.5
127333,60.0,Avenue François Mitterrand,91000,10.1
127334,31.0,Boulevard des Platanes,91000,25.1
127335,109.0,Avenue des Lilas,91000,17.7
127336,177.0,Avenue Jean Jaurès,91000,24.3
127337,65.0,Rue Nationale,91000,18.4
127338,172.0,Rue Gambetta,91000,4.9
127339,10.0,Avenue Carnot,91000,31.5
127340,231.0,Boulevard Clemenceau,91000,15.5
127341,49.0,Avenue des Écoles,91000,12.5
127342,242.0,Boulevard des Champs,91000,21.3
127343,250.0,Rue des Roses,91000,25.6
127344,183.0,Avenue Carnot,91000,12.4
127345,89.0,Rue de l'Essonne,91000,16.3
127346,209.0,Avenue des Tilleuls,91000,11.5
127347,46.0,Rue Nationale,91000,14.3
127348,1.0,Avenue Carnot,91000,22.2
127349,198.0,Avenue Foch,91000,24.4
127350,88.0,Rue des Écoles,91000,34.1
127351,228.0,Avenue des Lilas,91000,14.2
127352,201.0,Boulevard des Sports,91000,19.0
127353,25.0,Rue de l'Église,91000,15.0
127354,198.0,Boulevard Liberté,91000,10.1
127355,172.0,Avenue de la Poste,91000,30.1
127356,213.0,Avenue des Tilleuls,91000,24.2
127357,59.0,Rue du Commerce,91000,16.2
127358,126.0,Rue des Roses,91000,40.3
127359,70.0,Boulevard des Sports,91000,10.3
127360,161.0,Rue Pasteur,91000,9.4
127361,205.0,Rue du Stade,91000,15.2
127362,82.0,Avenue Foch,91000,14.8
127363,153.0,Rue Nationale,91000,20.2
127364,164.0,Avenue du Parc,91000,20.3
127365,47.0,Rue du Commerce,91000,31.8
127366,245.0,Boulevard Liberté,91000,14.5
127367,246.0,Avenue du Général de Gaulle,91000,29.8
127368,203.0,Boulevard de la Paix,91000,13.4
127369,91.0,Rue de l'Essonne,91000,25.6
127370,,Avenue du Général de Gaulle,91000,17.2
127371,140.0,Boulevard de la Paix,91000,15.4
127372,58.0,Avenue de la Gare,91000,20.8
127373,,Boulevard des Sports,91000,8.1
127374,54.0,Rue de l'Église,91000,16.2
127375,178.0,Avenue François Mitterrand,91000,21.4
127376,32.0,Rue de l'Essonne,91000,8.7
127377,215.0,Avenue des Écoles,91000,10.5
127378,173.0,Avenue du Général de Gaulle,91000,15.8
127379,198.0,Boulevard de l'Hôpital,91000,
127380,182.0,Avenue des Écoles,91000,18.0
127381,223.0,Avenue Foch,91000,8.2
127382,64.0,Rue du Commerce,91000,13.1
127383,229.0,Avenue du Général de Gaulle,91000,14.3
127384,43.0,Avenue de l'Europe,91000,11.7
127385,212.0,Boulevard Victor Hugo,91000,18.7
127386,197.0,Avenue du Général de Gaulle,91000,8.5
127387,108.0,Rue de la Mairie,91000,12.0
127388,138.0,Boulevard Liberté,91000,31.3
127389,64.0,Rue de l'Église,91000,3.6
127390,112.0,Rue Nationale,91000,28.1
127391,127.0,Avenue Jean Jaurès,91000,9.4
127392,145.0,Avenue de la Poste,91000,19.2
127393,155.0,Avenue de la Poste,91000,17.2
127394,207.0,Rue Pasteur,91000,15.1
127395,10.0,Rue des Écoles,91000,16.6
127396,245.0,Avenue de la Poste,91000,24.6
127397,36.0,Avenue de l'Europe,91000,25.0
127398,189.0,Avenue de l'Europe,91000,14.2
127399,160.0,Boulevard Liberté,91000,14.7
127400,94.0,Rue de l'Église,91000,18.6
127401,218.0,Rue Nationale,91000,24.6
127402,20.0,Avenue de la Poste,91000,22.1
127403,42.0,Rue de l'Église,91000,16.9
127404,44.0,Avenue du Général de Gaulle,91000,14.2
127405,108.0,Rue de l'Essonne,91000,28.3
127406,114.0,Rue de l'Église,91000,12.2
127407,28.0,Rue du Commerce,91000,26.5
127408,175.0,Avenue Carnot,91000,16.6
127409,195.0,Rue des Écoles,91000,17.4
127410,23.0,Avenue Carnot,91000,27.0
127411,96.0,Boulevard Liberté,91000,5.2
127412,229.0,Rue de l'Essonne,91000,31.5
127413,90.0,Avenue du Général de Gaulle,91000,29.6
127414,19.0,Avenue Carnot,91000,8.2
127415,161.0,Boulevard Victor Hugo,91000,22.4
127416,20.0,Boulevard de la Paix,91000,21.1
127417,54.0,Rue de la Gendarmerie,91000,11.7
127418,,Avenue Foch,91000,-18.1
127419,113.0,Rue de la Gendarmerie,91000,20.0
127420,217.0,Rue de la République,91000,19.6
127421,242.0,Rue du Commerce,91000,13.7
127422,76.0,Rue de la Gendarmerie,91000,
127423,144.0,Boulevard Clemenceau,91000,10.7
127424,142.0,Avenue des Lilas,91000,11.1
127425,51.0,Avenue du Parc,91000,16.7
127426,183.0,Rue de la Gendarmerie,91000,33.9
127427,32.0,Boulevard de la Paix,91000,19.1
127428,116.0,Rue du Commerce,91000,
127429,148.0,Avenue Foch,91000,11.1
127430,146.0,Rue du Commerce,91000,20.0
127431,102.0,Rue Gambetta,91000,11.5
127432,221.0,Avenue Jean Jaurès,91000,20.6
127433,220.0,Avenue du Général de Gaulle,91000,19.0
127434,33.0,Rue de l'Essonne,91000,14.6
127435,35.0,Rue du Stade,91000,16.1
127436,246.0,Rue Gambetta,91000,18.3
127437,38.0,Avenue du Général de Gaulle,91000,9.3
127438,243.0,Rue du Commerce,91000,15.5
127439,215.0,Rue Nationale,91000,19.5
127440,142.0,Avenue de l'Europe,91000,25.1
127441,139.0,Rue du Commerce,91000,13.8
127442,107.0,Boulevard des Platanes,91000,22.4
127443,88.0,Rue de l'Essonne,91000,12.3
127444,217.0,Avenue Jean Jaurès,91000,23.4
127445,212.0,Avenue Jean Jaurès,91000,11.8
127446,2.0,Rue des Roses,91000,14.6
127447,91.0,Avenue des Tilleuls,91000,36.5
127448,162.0,Boulevard des Platanes,91000,9.8
127449,45.0,Boulevard des Champs,91000,10.9
127450,29.0,Avenue Jean Jaurès,91000,20.7
127451,153.0,Boulevard de la Paix,91000,10.9
127452,82.0,Rue Gambetta,91000,19.0
127453,219.0,Rue des Écoles,91000,12.3
127454,17.0,Avenue Jean Jaurès,91000,26.9
127455,133.0,Avenue des Lilas,91000,28.2
127456,182.0,Boulevard Victor Hugo,91000,21.2
127457,18.0,Avenue des Écoles,91000,26.8
127458,131.0,Rue de la Mairie,91000,13.8
127459,247.0,Rue de la République,91000,17.2
127460,192.0,Avenue Jean Jaurès,91000,17.5
127461,217.0,Rue du Commerce,91000,23.3
127462,47.0,Avenue des Lilas,91000,16.8
127463,,Boulevard de la Paix,91000,23.3
127464,59.0,Boulevard Clemenceau,91000,33.8
127465,52.0,Avenue Foch,91000,10.9
127466,116.0,Avenue des Tilleuls,91000,19.1
127467,5.0,Rue des Roses,91000,8.6
127468,15.0,Boulevard Liberté,91000,6.6
127469,134.0,Boulevard de l'Hôpital,91000,27.1
127470,55.0,Boulevard de la Paix,91000,13.2
127471,214.0,Rue du Stade,91000,15.4
127472,141.0,Avenue Jean Jaurès,91000,17.6
127473,94.0,Rue de la Gendarmerie,91000,21.8
127474,187.0,Rue du Commerce,91000,20.2
127475,163.0,Avenue François Mitterrand,91000,19.7
127476,195.0,Rue Gambetta,91000,1.2
127477,231.0,Rue de la Gendarmerie,91000,
127478,29.0,Boulevard Victor Hugo,91000,16.5
127479,41.0,Avenue François Mitterrand,91000,22.7
127480,242.0,Avenue des Écoles,91000,24.1
127481,53.0,Rue Pasteur,91000,13.9
127482,,Avenue des Tilleuls,91000,21.4
127483,249.0,Avenue Jean Jaurès,91000,15.1
127484,88.0,Boulevard des Sports,91000,12.1
127485,77.0,Boulevard Victor Hugo,91000,21.3
127486,102.0,Boulevard des Sports,91000,26.0
127487,11.0,Rue de l'Église,91000,9.6
127488,57.0,Boulevard Clemenceau,91000,8.3
127489,166.0,Avenue de l'Europe,91000,22.5
127490,168.0,Rue des Roses,91000,12.9
127491,121.0,Rue Nationale,91000,8.1
127492,188.0,Avenue du Parc,91000,8.1
127493,18.0,Avenue des Tilleuls,91000,12.5
127494,140.0,Avenue de la Gare,91000,9.4
127495,184.0,Avenue de l'Europe,91000,13.1
127496,204.0,Rue de l'Essonne,91000,22.5
127497,87.0,Avenue de la Gare,91000,17.0
127498,46.0,Avenue du Général de Gaulle,91000,23.5
127499,167.0,Boulevard de la Paix,91000,21.7
127500,40.0,Rue de la Mairie,91000,11.0
127501,30.0,Rue de l'Essonne,91000,13.9
127502,86.0,Boulevard des Platanes,91000,17.6
127503,79.0,Boulevard Liberté,91000,6.0
127504,59.0,Rue de l'Église,91000,18.0
127505,68.0,Rue de la République,91000,22.3
127506,221.0,Avenue du Parc,91000,21.8
127507,143.0,Avenue de la Gare,91000,25.1
127508,43.0,Rue de l'Essonne,91000,32.9
127509,116.0,Avenue de la Poste,91000,12.4
127510,133.0,Boulevard Liberté,91000,29.6
127511,162.0,Avenue Carnot,91000,9.2
127512,188.0,Avenue des Lilas,91000,12.2
127513,5.0,Rue de la République,91000,21.4
127514,10.0,Rue des Roses,91000,22.2
127515,137.0,Avenue François Mitterrand,91000,8.2
127516,102.0,Avenue Foch,91000,26.9
127517,216.0,Avenue des Tilleuls,91000,23.9
127518,60.0,Rue Pasteur,91000,22.7
127519,2.0,Avenue de la Poste,91000,20.9
127520,84.0,Rue des Roses,91000,16.1
127521,53.0,Rue de la Mairie,91000,32.1
127522,,Avenue de la Poste,91000,14.4
127523,236.0,Rue de l'Essonne,91000,24.2
127524,208.0,Avenue de l'Europe,91000,10.4
127525,244.0,Avenue François Mitterrand,91000,25.3
127526,2.0,Avenue du Général de Gaulle,91000,21.5
127527,6.0,Avenue Carnot,91000,29.6
127528,210.0,Rue Gambetta,91000,18.6
127529,26.0,Avenue de la Gare,91000,18.1
127530,36.0,Avenue des Écoles,91000,10.6
127531,221.0,Avenue du Général de Gaulle,91000,17.4
127532,170.0,Rue des Roses,91000,25.6
127533,112.0,Avenue Jean Jaurès,91000,
127534,45.0,Boulevard Liberté,91000,19.4
127535,245.0,Rue de l'Église,91000,21.0
127536,214.0,Boulevard Clemenceau,91000,14.7
127537,248.0,Avenue Carnot,91000,19.4
127538,210.0,Avenue de l'Europe,91000,33.8
127539,24.0,Rue Gambetta,91000,21.7
127540,99.0,Avenue des Tilleuls,91000,24.4
127541,95.0,Avenue de la Poste,91000,10.7
127542,247.0,Rue des Roses,91000,9.8
127543,155.0,Rue de l'Église,91000,6.7
127544,4.0,Avenue Jean Jaurès,91000,9.6
127545,223.0,Rue de la Mairie,91000,14.6
127546,68.0,Boulevard de la Paix,91000,7.1
127547,7.0,Boulevard de la Paix,91000,20.4
127548,138.0,Boulevard des Sports,91000,21.9
127549,105.0,Rue des Roses,91000,19.3
127550,212.0,Boulevard de l'Hôpital,91000,26.8
127551,246.0,Boulevard des Sports,91000,9.1
127552,87.0,Rue des Roses,91000,26.4
127553,85.0,Rue de la République,91000,15.2
127554,70.0,Rue du Stade,91000,7.9
127555,194.0,Avenue Jean Jaurès,91000,19.0
127556,186.0,Avenue Foch,91000,20.9
127557,55.0,Rue Nationale,91000,22.0
127558,2.0,Avenue Jean Jaurès,91000,12.0
127559,,Rue de la Mairie,91000,31.0
127560,94.0,Avenue du Parc,91000,13.7
127561,59.0,Avenue des Lilas,91000,13.2
127562,172.0,Boulevard Liberté,91000,17.7
127563,13.0,Boulevard Victor Hugo,91000,32.2
127564,3.0,Avenue Foch,91000,25.7
127565,223.0,Rue Nationale,91000,13.5
127566,162.0,Avenue de l'Europe,91000,25.4
127567,2.0,Avenue de la Poste,91000,17.0
127568,183.0,Rue de la République,91000,22.8
127569,75.0,Rue des Écoles,91000,14.9
127570,22.0,Boulevard Victor Hugo,91000,12.7
127571,187.0,Boulevard Clemenceau,91000,9.1
127572,106.0,Rue du Stade,91000,17.9
127573,41.0,Boulevard des Platanes,91000,28.9
127574,191.0,Boulevard de l'Hôpital,91000,24.3
127575,12.0,Avenue de la Poste,91000,20.0
127576,247.0,Rue des Roses,91000,
127577,32.0,Avenue de l'Europe,91000,16.2
127578,55.0,Rue de la République,91000,16.2
127579,93.0,Avenue Foch,91000,18.4
127580,34.0,Avenue Carnot,91000,15.0
127581,155.0,Boulevard Clemenceau,91000,19.2
127582,154.0,Avenue du Général de Gaulle,91000,5.1
127583,80.0,Avenue de la Gare,91000,24.8
127584,247.0,Avenue Foch,91000,23.3
127585,51.0,Rue des Écoles,91000,19.3
127586,54.0,Boulevard des Platanes,91000,18.7
127587,11.0,Rue Nationale,91000,10.9
127588,66.0,Avenue du Parc,91000,19.2
127589,73.0,Boulevard Liberté,91000,20.6
127590,213.0,Rue des Écoles,91000,15.8
127591,30.0,Avenue Foch,91000,19.2
127592,86.0,Rue de l'Essonne,91000,23.0
127593,13.0,Avenue de la Gare,91000,17.1
127594,8.0,Avenue des Écoles,91000,22.4
127595,216.0,Rue de l'Église,91000,-0.8
127596,103.0,Rue du Stade,91000,14.0
127597,110.0,Avenue de la Gare,91000,22.8
127598,29.0,Rue de l'Essonne,91000,121.0
127599,29.0,Rue de l'Essonne,91000,29.9
127600,20.0,Avenue François Mitterrand,91000,16.0
127601,22.0,Rue Gambetta,91000,16.8
127602,78.0,Avenue François Mitterrand,91000,20.6
127603,80.0,Avenue de la Gare,91000,31.9
127604,17.0,Boulevard Liberté,91000,24.5
127605,92.0,Avenue de la Gare,91000,26.0
127606,195.0,Rue de la Gendarmerie,91000,10.7
127607,168.0,Avenue des Tilleuls,91000,9.3
127608,57.0,Avenue des Tilleuls,91000,20.0
127609,124.0,Avenue de l'Europe,91000,8.4
127610,150.0,Avenue du Général de Gaulle,91000,16.8
127611,32.0,Avenue de l'Europe,91000,12.8
127612,87.0,Boulevard Clemenceau,91000,30.9
127613,125.0,Boulevard de l'Hôpital,91000,16.4
127614,234.0,Boulevard des Sports,91000,24.0
127615,246.0,Rue Gambetta,91000,12.4
127616,168.0,Avenue Jean Jaurès,91000,24.2
127617,227.0,Rue des Écoles,91000,16.0
127618,237.0,Boulevard de la Paix,91000,19.4
127619,64.0,Avenue du Parc,91000,7.3
127620,27.0,Avenue du Général de Gaulle,91000,20.3
127621,175.0,Rue de la Mairie,91000,13.7
127622,67.0,Boulevard de la Paix,91000,14.1
127623,97.0,Avenue François Mitterrand,91000,16.7
127624,99.0,Avenue François Mitterrand,91000,8.0
127625,133.0,Rue de la Mairie,91000,29.0
127626,204.0,Avenue des Tilleuls,91000,12.5
127627,,Rue du Commerce,91000,25.4
127628,174.0,Rue de la Gendarmerie,91000,15.4
127629,151.0,Boulevard des Sports,91000,35.0
127630,100.0,Rue de la République,91000,120.1
127631,80.0,Boulevard Liberté,91000,16.4
127632,95.0,Boulevard des Platanes,91000,22.9
127633,155.0,Avenue Foch,91000,20.2
127634,,Boulevard de la Paix,91000,26.8
127635,111.0,Avenue des Écoles,91000,36.1
127636,80.0,Boulevard Victor Hugo,91000,30.7
127637,239.0,Avenue de l'Europe,91000,23.0
127638,46.0,Boulevard Liberté,91000,15.6
127639,225.0,Boulevard Liberté,91000,
127640,8.0,Boulevard de la Paix,91000,21.4
127641,201.0,Rue des Roses,91000,12.2
127642,127.0,Rue des Écoles,91000,24.1
127643,33.0,Rue de l'Église,91000,11.9
127644,236.0,Avenue des Écoles,91000,21.6
127645,28.0,Avenue de la Gare,91000,19.7
127646,162.0,Avenue du Général de Gaulle,91000,15.7
127647,184.0,Avenue du Général de Gaulle,91000,27.3
127648,11.0,Rue de l'Église,91000,16.3
127649,65.0,Avenue François Mitterrand,91000,12.5
127650,161.0,Rue des Roses,91000,2.0
127651,186.0,Avenue des Écoles,91000,13.2
127652,72.0,Avenue du Général de Gaulle,91000,26.0
127653,230.0,Boulevard des Sports,91000,12.4
127654,239.0,Avenue Carnot,91000,23.4
127655,35.0,Avenue de la Poste,91000,
127656,60.0,Rue de la République,91000,12.2
127657,157.0,Avenue Jean Jaurès,91000,23.6
127658,246.0,Avenue François Mitterrand,91000,20.4
127659,18.0,Avenue de la Poste,91000,14.2
127660,88.0,Boulevard Clemenceau,91000,8.3
127661,208.0,Boulevard des Platanes,91000,19.5
127662,108.0,Avenue de la Gare,91000,15.7
127663,73.0,Boulevard des Sports,91000,13.7
127664,139.0,Boulevard de la Paix,91000,22.6
127665,101.0,Avenue du Parc,91000,20.0
127666,218.0,Rue de l'Église,91000,14.6
127667,137.0,Avenue de la Poste,91000,10.8
127668,145.0,Boulevard Clemenceau,91000,16.7
127669,50.0,Boulevard Victor Hugo,91000,21.3
127670,107.0,Avenue de l'Europe,91000,14.5
127671,137.0,Boulevard des Platanes,91000,12.2
127672,85.0,Avenue Carnot,91000,10.4
127673,22.0,Avenue du Parc,91000,11.7
127674,121.0,Avenue des Écoles,91000,30.7
127675,94.0,Boulevard de l'Hôpital,91000,16.3
127676,223.0,Avenue du Général de Gaulle,91000,19.4
127677,114.0,Rue des Roses,91000,11.9
127678,167.0,Boulevard Liberté,91000,17.8
127679,239.0,Avenue Foch,91000,22.4
127680,34.0,Avenue du Parc,91000,15.7
127681,196.0,Rue Nationale,91000,14.0
127682,181.0,Rue de la Mairie,91000,21.9
127683,188.0,Avenue de la Gare,91000,8.3
127684,193.0,Rue de l'Essonne,91000,29.3
127685,58.0,Avenue des Tilleuls,91000,17.8
127686,69.0,Avenue François Mitterrand,91000,10.5
127687,158.0,Boulevard des Champs,91000,18.9
127688,41.0,Rue Gambetta,91000,11.4
127689,246.0,Avenue des Lilas,91000,9.0
127690,161.0,Avenue des Tilleuls,91000,15.4
127691,228.0,Avenue Jean Jaurès,91000,16.3
127692,150.0,Rue de la République,91000,15.6
127693,209.0,Rue de la République,91000,12.7
127694,122.0,Boulevard Liberté,91000,9.2
127695,134.0,Rue de l'Essonne,91000,24.2
127696,224.0,Rue de la Gendarmerie,91000,17.6
127697,120.0,Boulevard des Champs,91000,18.8
127698,147.0,Rue des Écoles,91000,15.0
127699,196.0,Avenue des Écoles,91000,28.1
127700,26.0,Rue Nationale,91000,21.3
127701,218.0,Boulevard des Champs,91000,13.3
127702,64.0,Boulevard de la Paix,91000,27.9
127703,18.0,Boulevard Victor Hugo,91000,21.5
127704,234.0,Avenue Jean Jaurès,91000,19.2
127705,108.0,Boulevard Victor Hugo,91000,19.6
127706,177.0,Avenue du Parc,91000,18.7
127707,113.0,Avenue Foch,91000,15.6
127708,235.0,Boulevard des Sports,91000,11.9
127709,41.0,Avenue Foch,91000,21.2
127710,186.0,Avenue des Tilleuls,91000,11.9
127711,12.0,Avenue Foch,91000,
127712,175.0,Avenue des Écoles,91000,10.4
127713,91.0,Avenue Foch,91000,20.6
127714,46.0,Boulevard Victor Hugo,91000,16.9
127715,34.0,Avenue Foch,91000,17.2
127716,229.0,Avenue de la Poste,91000,20.3
127717,222.0,Boulevard des Platanes,91000,30.5
127718,23.0,Rue des Roses,91000,19.8
127719,237.0,Rue des Roses,91000,15.6
127720,113.0,Rue Gambetta,91000,14.7
127721,72.0,Boulevard Clemenceau,91000,12.3
127722,120.0,Avenue des Lilas,91000,6.0
127723,93.0,Boulevard de l'Hôpital,91000,28.4
127724,124.0,Rue de l'Essonne,91000,14.2
127725,184.0,Rue du Commerce,91000,18.2
127726,135.0,Rue des Roses,91000,21.0
127727,166.0,Rue des Roses,91000,19.5
127728,145.0,Boulevard des Champs,91000,13.8
127729,41.0,Rue de l'Église,91000,17.3
127730,90.0,Boulevard des Platanes,91000,19.7
127731,229.0,Rue de l'Essonne,91000,23.3
127732,167.0,Rue de la Mairie,91000,26.5
127733,164.0,Rue de la République,91000,22.6
127734,93.0,Avenue du Parc,91000,23.9
127735,109.0,Boulevard de l'Hôpital,91000,18.3
127736,150.0,Boulevard Victor Hugo,91000,
127737,59.0,Avenue Jean Jaurès,91000,12.6
127738,35.0,Rue du Commerce,91000,16.3
127739,216.0,Boulevard Clemenceau,91000,24.0
127740,67.0,Avenue Foch,91000,9.8
127741,111.0,Rue de la République,91000,8.7
127742,187.0,Boulevard des Sports,91000,15.1
127743,43.0,Rue Gambetta,91000,
127744,222.0,Boulevard de l'Hôpital,91000,23.4
127745,109.0,Avenue des Tilleuls,91000,13.8
127746,32.0,Boulevard des Sports,91000,
127747,140.0,Boulevard Victor Hugo,91000,10.1
127748,44.0,Rue Pasteur,91000,17.1
127749,113.0,Rue des Roses,91000,26.0
127750,3.0,Rue des Roses,91000,19.2
127751,75.0,Avenue Foch,91000,21.5
127752,86.0,Avenue Foch,91000,26.0
127753,68.0,Boulevard de la Paix,91000,20.1
127754,177.0,Rue de l'Essonne,91000,17.8
127755,113.0,Avenue François Mitterrand,91000,28.7
127756,178.0,Rue des Écoles,91000,22.3
127757,207.0,Boulevard des Sports,91000,13.9
127758,54.0,Rue de l'Église,91000,17.7
127759,187.0,Avenue de la Gare,91000,15.9
127760,194.0,Boulevard Clemenceau,91000,17.1
127761,146.0,Avenue des Lilas,91000,21.6
127762,184.0,Rue de l'Église,91000,22.9
127763,163.0,Boulevard Clemenceau,91000,27.8
127764,39.0,Rue de la Mairie,91000,20.2
127765,67.0,Avenue de l'Europe,91000,6.9
127766,194.0,Boulevard Victor Hugo,91000,18.6
127767,15.0,Boulevard des Platanes,91000,16.7
127768,216.0,Avenue des Lilas,91000,12.8
127769,164.0,Boulevard Liberté,91000,12.7
127770,176.0,Rue des Roses,91000,16.0
127771,126.0,Rue Nationale,91000,16.2
127772,132.0,Boulevard Victor Hugo,91000,24.5
127773,14.0,Boulevard de la Paix,91000,12.1
127774,182.0,Avenue du Parc,91000,18.8
127775,93.0,Boulevard Liberté,91000,17.7
127776,86.0,Avenue des Tilleuls,91000,15.2
127777,245.0,Boulevard de l'Hôpital,91000,9.4
127778,55.0,Rue de l'Essonne,91000,5.6
127779,160.0,Rue de la Mairie,91000,11.5
127780,85.0,Avenue Carnot,91000,23.7
127781,74.0,Avenue de la Gare,91000,20.0
127782,120.0,Boulevard Clemenceau,91000,16.5
127783,69.0,Avenue François Mitterrand,91000,10.9
127784,77.0,Rue des Écoles,91000,
127785,153.0,Boulevard des Sports,91000,20.9
127786,166.0,Avenue des Écoles,91000,24.3
127787,72.0,Rue de l'Église,91000,11.9
127788,162.0,Rue de la Gendarmerie,91000,17.6
127789,126.0,Rue des Écoles,91000,40.1
127790,214.0,Boulevard Clemenceau,91000,7.2
127791,227.0,Boulevard Liberté,91000,13.2
127792,75.0,Avenue François Mitterrand,91000,21.8
127793,183.0,Rue Nationale,91000,17.0
127794,186.0,Avenue François Mitterrand,91000,24.7
127795,242.0,Avenue du Parc,91000,13.4
127796,180.0,Avenue Carnot,91000,20.0
127797,222.0,Rue de la Mairie,91000,14.4
