ID_Adr,N,Nom_Rue,Code_Postal,NB_KW_Jour,High_Consumption_Flag
59538,109.0,Rue De Lévis,75006,42.2,
59539,12.0,Rue De Rivoli,75020,22.0,
59540,37.0,Rue Condorcet,75003,20.0,
59541,95.0,Boulevard Haussmann,75006,24.5,
59542,138.0,Rue Saint-Antoine,75015,17.6,
59543,143.0,Rue Cardinet,75003,26.6,
59544,103.0,Rue De Rome,75014,28.4,
59545,49.0,Boulevard Du Temple,75010,15.4,
59546,170.0,Boulevard De Magenta,75004,15.7,
59547,0.0,Boulevard Des Batignolles,75009,24.3,
59548,64.0,Rue Oberkampf,75005,20.3,
59549,222.0,Boulevard Du Temple,75013,0.0,
59550,139.0,Rue Lafayette,75006,25.9,
59551,94.0,Avenue Montaigne,75014,20.5,
59552,54.0,Avenue De La Bastille,75003,10.6,
59553,76.0,Rue De Rivoli,75001,28.3,
59554,221.0,Avenue Parmentier,75013,24.0,
59555,244.0,Avenue Philippe-Auguste,75007,32.9,
59556,154.0,Rue De Belleville,75017,14.7,
59557,5.0,Rue Cardinet,75005,28.8,
59558,29.0,Boulevard Jules Ferry,75018,23.5,
59559,128.0,Boulevard Malesherbes,75017,9.2,
59560,27.0,Boulevard Du Temple,75013,12.3,
59561,96.0,Rue Popincourt,75004,18.7,
59562,160.0,Boulevard De Rochechouart,75014,25.5,
59563,157.0,Rue De Charonne,75007,17.3,
59564,89.0,Rue De Prony,75012,14.7,
59565,159.0,Boulevard Haussmann,75019,12.4,
59566,42.0,Boulevard Malesherbes,75012,15.1,
59567,121.0,Rue De Prony,75013,25.7,
59568,11.0,Rue De Rivoli,75010,21.4,
59569,46.0,Rue Amelot,75004,14.3,
59570,64.0,Avenue De La Bastille,75003,23.4,
59571,7.0,Rue De Lévis,75007,13.7,
59572,110.0,Rue De La Roquette,75007,13.2,
59573,43.0,Rue De Courcelles,75004,19.3,
59574,132.0,Boulevard Des Batignolles,75005,1.3,
59575,167.0,Rue Lafayette,75018,22.2,
59576,12.0,Rue De Belleville,75003,18.22935472400022,
59577,208.0,Rue De Lévis,75002,19.7,
59578,228.0,Avenue Ledru-Rollin,75001,17.1,
59579,233.0,Boulevard De Rochechouart,75006,8.8,
59580,236.0,Rue Popincourt,75009,13.2,
59581,25.0,Rue De Lévis,75020,23.5,
59582,215.0,Rue Blanche,75014,20.3,
59583,232.0,Rue Du Temple,75004,24.1,
59584,203.0,Rue Du Faubourg Saint-Honoré,75009,11.5,
59585,22.0,Avenue Hoche,75015,13.2,
59586,229.0,Rue Oberkampf,75015,14.4,
59587,82.0,Boulevard Haussmann,75019,16.3,
59588,76.0,Rue De Belleville,75014,16.7,
59589,126.0,Boulevard Des Batignolles,75003,16.9,
59590,188.0,Rue Du Temple,75004,16.6,
59591,115.0,Rue Saint-Antoine,75006,21.4,
59592,120.0,Avenue Hoche,75007,21.3,
59593,29.0,Avenue Trudaine,75014,33.3,
59594,171.0,Rue De Belleville,75013,14.0,
59595,155.0,Boulevard Saint-Germain,75005,17.1,
59596,238.0,Rue De Charonne,75013,15.7,
59597,19.0,Rue De Rome,75020,16.4,
59598,0.0,Avenue Ledru-Rollin,75020,19.1,
59599,93.0,Boulevard De Magenta,75004,21.6,
59600,15.0,Rue Des Martyrs,75019,12.9,
59601,196.0,Rue Du Faubourg Saint-Honoré,75013,14.3,
59602,141.0,Boulevard Du Temple,75015,25.5,
59603,122.0,Rue Amelot,75004,22.2,
59604,152.0,Rue Condorcet,75008,7.9,
59605,64.0,Boulevard Haussmann,75004,34.0,
59606,158.0,Boulevard Du Temple,75003,16.0,
59607,110.0,Avenue Victor Hugo,75004,14.1,
59608,25.0,Boulevard Haussmann,75008,17.5,
59609,176.0,Avenue De La République,75020,16.3,
59610,242.0,Avenue Hoche,75002,31.0,
59611,74.0,Avenue Philippe-Auguste,75017,9.2,
59612,96.0,Boulevard Richard-Lenoir,75018,18.22935472400022,
59613,120.0,Boulevard Du Temple,75008,20.5,
59614,0.0,Boulevard Des Batignolles,75015,8.4,
59615,191.0,Rue Condorcet,75013,16.5,
59616,215.0,Rue De La Folie-Méricourt,75012,19.7,
59617,101.0,Rue Des Martyrs,75001,7.0,
59618,146.0,Rue De La Roquette,75004,12.3,
59619,33.0,Boulevard Saint-Germain,75011,27.3,
59620,171.0,Boulevard Saint-Germain,75011,18.5,
59621,98.0,Boulevard Des Batignolles,75019,20.6,
59622,231.0,Rue Cardinet,75016,19.7,
59623,20.0,Rue Du Temple,75008,19.0,
59624,62.0,Boulevard Du Temple,75013,24.2,
59625,150.0,Boulevard Saint-Germain,75005,18.4,
59626,141.0,Rue De Lévis,75002,20.0,
59627,111.0,Boulevard De Rochechouart,75016,25.7,
59628,67.0,Rue De La Folie-Méricourt,75016,15.0,
59629,66.0,Rue Du Temple,75018,25.0,
59630,104.0,Avenue Trudaine,75013,20.7,
59631,47.0,Avenue Hoche,75005,26.4,
59632,161.0,Rue Cardinet,75005,19.6,
59633,169.0,Avenue Montaigne,75017,10.5,
59634,87.0,Boulevard Voltaire,75001,12.3,
59635,98.0,Boulevard Jules Ferry,75005,14.8,
59636,139.0,Rue De Prony,75013,18.9,
59637,128.0,Rue Blanche,75017,27.4,
59638,176.0,Boulevard Des Batignolles,75015,17.9,
59639,190.0,Rue Lafayette,75014,0.0,
59640,192.0,Rue De La Roquette,75016,11.6,
59641,34.0,Avenue Des Champs-Elysées,75001,17.7,
59642,191.0,Avenue De La République,75005,8.2,
59643,178.0,Rue Du Temple,75001,18.2,
59644,42.0,Rue De La Folie-Méricourt,75005,99.7,True
59645,55.0,Rue De Lévis,75005,10.7,
59646,165.0,Rue De Belleville,75017,19.8,
59647,155.0,Rue De Charonne,75009,19.2,
59648,223.0,Avenue De Clichy,75018,9.1,
59649,53.0,Rue Des Martyrs,75006,18.9,
59650,130.0,Rue De Courcelles,75019,12.3,
59651,216.0,Rue Du Temple,75018,17.1,
59652,72.0,Boulevard Jules Ferry,75016,22.3,
59653,75.0,Rue De Prony,75020,13.9,
59654,225.0,Boulevard Malesherbes,75008,26.2,
59655,234.0,Avenue Ledru-Rollin,75010,17.7,
59656,39.0,Rue Saint-Antoine,75019,20.7,
59657,212.0,Rue De Rome,75005,13.9,
59658,1.0,Avenue Hoche,75017,12.9,
59659,85.0,Rue Blanche,75005,11.5,
59660,138.0,Rue De La Roquette,75001,6.0,
59661,68.0,Boulevard Du Temple,75008,18.8,
59662,5.0,Avenue Philippe-Auguste,75003,22.7,
59663,181.0,Boulevard Jules Ferry,75019,14.4,
59664,117.0,Avenue Ledru-Rollin,75009,15.8,
59665,75.0,Boulevard De Magenta,75012,19.2,
59666,40.0,Rue De Rivoli,75005,0.8,
59667,162.0,Avenue Montaigne,75015,17.0,
59668,20.0,Avenue Parmentier,75010,25.0,
59669,194.0,Boulevard Des Batignolles,75012,19.1,
59670,89.0,Rue Saint-Maur,75009,18.9,
59671,48.0,Rue De Courcelles,75013,121.4,True
59672,216.0,Avenue Parmentier,75003,15.6,
59673,39.0,Boulevard Du Temple,75006,11.0,
59674,33.0,Avenue De La République,75011,18.0,
59675,124.0,Rue De Belleville,75008,21.0,
59676,171.0,Rue De Rome,75017,12.9,
59677,116.0,Boulevard De Magenta,75013,0.0,
59678,40.0,Rue Des Martyrs,75005,25.7,
59679,205.0,Rue De Belleville,75002,23.3,
59680,61.0,Boulevard Haussmann,75001,18.9,
59681,27.0,Avenue Victor Hugo,75008,26.4,
59682,244.0,Boulevard Voltaire,75009,16.7,
59683,238.0,Rue Des Martyrs,75004,11.2,
59684,229.0,Rue De Rome,75003,22.1,
59685,58.0,Avenue De La Bastille,75005,9.5,
59686,86.0,Avenue De La Bastille,75014,10.8,
59687,34.0,Avenue Victor Hugo,75005,16.3,
59688,213.0,Avenue Ledru-Rollin,75015,12.6,
59689,178.0,Rue De Rivoli,75006,18.8,
59690,200.0,Rue Jean-Pierre Timbaud,75018,18.0,
59691,31.0,Rue Condorcet,75016,11.4,
59692,165.0,Boulevard Beaumarchais,75019,23.1,
59693,64.0,Boulevard Pereire,75016,16.1,
59694,127.0,Rue De Belleville,75012,18.9,
59695,200.0,Avenue Parmentier,75007,14.2,
59696,81.0,Avenue Parmentier,75001,18.22935472400022,
59697,128.0,Rue De Lévis,75011,12.9,
59698,144.0,Boulevard Jules Ferry,75011,20.3,
59699,165.0,Rue Amelot,75008,22.9,
59700,176.0,Boulevard Malesherbes,75017,16.1,
59701,188.0,Rue De Ménilmontant,75019,29.2,
59702,54.0,Avenue Trudaine,75001,8.4,
59703,86.0,Rue De La Paix,75014,13.9,
59704,229.0,Rue Amelot,75018,19.6,
59705,204.0,Rue Du Faubourg Saint-Honoré,75008,16.7,
59706,184.0,Rue Cardinet,75017,23.2,
59707,158.0,Avenue De Wagram,75006,17.5,
59708,20.0,Avenue Des Champs-Elysées,75001,18.6,
59709,155.0,Boulevard Voltaire,75009,11.1,
59710,207.0,Boulevard De Rochechouart,75005,17.3,
59711,85.0,Rue De Rivoli,75001,26.9,
59712,18.0,Rue De Lévis,75019,15.1,
59713,79.0,Boulevard Pereire,75010,31.9,
59714,165.0,Rue De Charonne,75020,11.5,
59715,25.0,Avenue Hoche,75016,20.6,
59716,218.0,Avenue Montaigne,75006,17.1,
59717,5.0,Rue Jean-Pierre Timbaud,75003,27.3,
59718,84.0,Rue De Rivoli,75016,11.4,
59719,2.0,Boulevard De Magenta,75017,14.6,
59720,147.0,Rue Cardinet,75020,11.3,
59721,192.0,Boulevard Voltaire,75009,16.3,
59722,13.0,Rue Du Faubourg Saint-Honoré,75008,18.8,
59723,134.0,Avenue Ledru-Rollin,75006,13.0,
59724,77.0,Avenue De La République,75009,22.2,
59725,156.0,Boulevard Saint-Germain,75014,8.5,
59726,59.0,Rue Lafayette,75001,21.9,
59727,46.0,Rue Cardinet,75008,19.2,
59728,199.0,Rue Du Temple,75015,22.9,
59729,203.0,Boulevard Des Batignolles,75002,31.6,
59730,242.0,Avenue Trudaine,75020,8.7,
59731,214.0,Rue Oberkampf,75004,17.1,
59732,231.0,Rue De Rome,75005,14.8,
59733,140.0,Rue Des Martyrs,75002,13.6,
59734,199.0,Rue Du Temple,75003,16.8,
59735,112.0,Avenue De Clichy,75019,25.1,
59736,90.0,Avenue De La République,75009,14.0,
59737,53.0,Rue Condorcet,75001,10.9,
59738,123.0,Rue Saint-Maur,75006,17.1,
59739,203.0,Rue De Charonne,75018,18.22935472400022,
59740,107.0,Boulevard Voltaire,75008,11.2,
59741,132.0,Rue Popincourt,75017,18.22935472400022,
59742,211.0,Rue Popincourt,75003,19.9,
59743,201.0,Rue Lafayette,75009,12.6,
59744,45.0,Boulevard Pereire,75018,13.0,
59745,173.0,Rue Lafayette,75005,19.9,
59746,244.0,Boulevard Pereire,75019,37.2,
59747,16.0,Avenue De Wagram,75007,9.9,
59748,6.0,Rue Jean-Pierre Timbaud,75016,11.9,
59749,5.0,Boulevard Malesherbes,75017,25.6,
59750,86.0,Boulevard Pereire,75010,21.6,
59751,132.0,Boulevard Voltaire,75004,25.9,
59752,33.0,Rue De Lévis,75015,15.5,
59753,142.0,Avenue Trudaine,75014,10.8,
59754,85.0,Rue Jean-Pierre Timbaud,75013,25.6,
59755,27.0,Boulevard De Magenta,75019,16.8,
59756,117.0,Rue Blanche,75016,12.0,
59757,21.0,Rue De Prony,75008,19.4,
59758,27.0,Avenue Trudaine,75013,17.5,
59759,22.0,Avenue Trudaine,75002,18.0,
59760,189.0,Avenue Philippe-Auguste,75015,10.1,
59761,192.0,Rue De Ménilmontant,75011,19.8,
59762,164.0,Rue Des Martyrs,75017,7.7,
59763,113.0,Rue De Prony,75014,0.9,
59764,158.0,Rue Du Temple,75020,27.2,
59765,0.0,Rue De La Paix,75011,8.0,
59766,207.0,Rue De Ménilmontant,75017,8.5,
59767,165.0,Avenue De La République,75019,27.7,
59768,143.0,Rue Des Martyrs,75012,12.1,
59769,72.0,Rue Jean-Pierre Timbaud,75010,7.7,
59770,30.0,Boulevard Des Batignolles,75008,16.4,
59771,225.0,Rue De Charonne,75003,33.2,
59772,235.0,Rue De La Folie-Méricourt,75017,18.1,
59773,201.0,Avenue De Clichy,75018,13.0,
59774,138.0,Boulevard Des Batignolles,75004,12.7,
59775,219.0,Rue Amelot,75012,14.5,
59776,23.0,Avenue Parmentier,75006,18.6,
59777,228.0,Rue Saint-Antoine,75007,14.6,
59778,151.0,Avenue Ledru-Rollin,75003,16.3,
59779,230.0,Boulevard Jules Ferry,75014,13.4,
59780,0.0,Rue De Courcelles,75006,11.0,
59781,0.0,Rue Cardinet,75001,8.7,
59782,27.0,Avenue De Wagram,75004,29.9,
59783,41.0,Rue Blanche,75008,29.1,
59784,112.0,Rue De Lévis,75016,12.3,
59785,168.0,Rue Saint-Maur,75007,17.8,
59786,169.0,Rue Lafayette,75006,18.8,
59787,64.0,Rue Saint-Antoine,75017,14.6,
59788,72.0,Rue Cardinet,75012,12.1,
59789,239.0,Rue Amelot,75017,11.7,
59790,47.0,Rue Saint-Maur,75013,13.5,
59791,233.0,Boulevard Saint-Germain,75004,7.1,
59792,142.0,Rue Blanche,75011,13.9,
59793,1.0,Boulevard Haussmann,75004,19.2,
59794,39.0,Rue De Lévis,75012,16.4,
59795,9.0,Avenue Ledru-Rollin,75013,26.5,
59796,212.0,Boulevard Malesherbes,75014,16.8,
59797,32.0,Avenue De Clichy,75014,21.2,
59798,43.0,Avenue De Wagram,75004,21.0,
59799,171.0,Avenue Hoche,75003,12.7,
59800,8.0,Rue Du Faubourg Saint-Honoré,75014,23.8,
59801,180.0,Avenue Philippe-Auguste,75008,22.1,
59802,144.0,Avenue Montaigne,75011,21.4,
59803,134.0,Boulevard Beaumarchais,75016,21.2,
59804,52.0,Rue Cardinet,75020,10.1,
59805,50.0,Rue Blanche,75013,28.9,
59806,242.0,Boulevard Beaumarchais,75011,32.4,
59807,217.0,Rue De Ménilmontant,75007,27.2,
59808,21.0,Rue De La Folie-Méricourt,75018,35.5,
59809,236.0,Avenue De La Bastille,75012,8.1,
59810,33.0,Avenue De La République,75019,19.8,
59811,66.0,Avenue Hoche,75008,24.1,
59812,244.0,Rue Amelot,75018,18.6,
59813,128.0,Rue Du Faubourg Saint-Honoré,75006,21.6,
59814,135.0,Rue Lafayette,75003,29.5,
59815,154.0,Boulevard Beaumarchais,75009,7.3,
59816,193.0,Boulevard De Rochechouart,75020,15.3,
59817,113.0,Rue De Courcelles,75009,11.9,
59818,123.0,Avenue Philippe-Auguste,75016,18.9,
59819,23.0,Rue De La Roquette,75017,16.0,
59820,189.0,Rue Popincourt,75012,15.5,
59821,177.0,Rue Du Faubourg Saint-Honoré,75005,9.7,
59822,146.0,Rue Du Faubourg Saint-Honoré,75005,24.0,
59823,91.0,Rue De Charonne,75012,12.3,
59824,163.0,Boulevard Haussmann,75001,12.6,
59825,224.0,Avenue Parmentier,75003,9.6,
59826,4.0,Rue Lafayette,75013,21.5,
59827,92.0,Boulevard De Rochechouart,75006,29.3,
59828,35.0,Rue De Rivoli,75020,17.7,
59829,211.0,Boulevard Beaumarchais,75005,15.3,
59830,211.0,Rue De Prony,75018,6.5,
59831,74.0,Boulevard Du Temple,75019,5.7,
59832,238.0,Rue Condorcet,75011,15.4,
59833,223.0,Avenue De Wagram,75001,26.6,
59834,82.0,Rue De Belleville,75020,21.7,
59835,112.0,Avenue De La Bastille,75017,14.1,
59836,244.0,Avenue De Clichy,75010,32.1,
59837,141.0,Rue De Ménilmontant,75017,18.6,
59838,110.0,Boulevard Des Batignolles,75019,12.7,
59839,222.0,Avenue Parmentier,75001,14.2,
59840,13.0,Rue De Charonne,75015,21.4,
59841,135.0,Rue De Belleville,75008,13.2,
59842,8.0,Boulevard Voltaire,75008,18.22935472400022,
59843,234.0,Boulevard Du Temple,75006,21.6,
59844,109.0,Rue De La Paix,75016,26.7,
59845,72.0,Rue De Charonne,75010,20.4,
59846,186.0,Avenue Parmentier,75017,15.7,
59847,213.0,Rue De La Roquette,75005,11.2,
59848,235.0,Boulevard Pereire,75013,5.8,
59849,151.0,Avenue Trudaine,75015,11.7,
59850,9.0,Avenue De Clichy,75003,31.9,
59851,194.0,Rue De La Paix,75004,23.6,
59852,168.0,Rue Saint-Antoine,75011,18.2,
59853,39.0,Rue De La Folie-Méricourt,75012,9.9,
59854,4.0,Rue De Belleville,75013,18.22935472400022,
59855,52.0,Rue Amelot,75004,23.9,
59856,204.0,Avenue De Clichy,75008,19.1,
59857,17.0,Rue Des Martyrs,75015,5.3,
59858,14.0,Boulevard Jules Ferry,75013,8.6,
59859,2.0,Avenue De Clichy,75009,12.9,
59860,176.0,Boulevard Des Batignolles,75013,2.9,
59861,79.0,Avenue De La Bastille,75008,20.2,
59862,17.0,Avenue Trudaine,75005,106.3,True
59863,229.0,Rue De Lévis,75001,13.9,
59864,70.0,Avenue De La Bastille,75004,17.3,
59865,6.0,Rue Saint-Antoine,75016,13.5,
59866,47.0,Rue Amelot,75012,29.9,
59867,134.0,Rue De Belleville,75008,14.1,
59868,31.0,Avenue Philippe-Auguste,75006,20.6,
59869,190.0,Boulevard De Rochechouart,75003,19.4,
59870,185.0,Rue De Courcelles,75007,25.5,
59871,217.0,Rue De Ménilmontant,75004,15.4,
59872,88.0,Rue De Charonne,75006,30.9,
59873,208.0,Avenue Philippe-Auguste,75011,31.3,
59874,77.0,Avenue De Wagram,75011,14.5,
59875,192.0,Boulevard Saint-Germain,75014,17.9,
59876,97.0,Rue Oberkampf,75003,11.7,
59877,134.0,Rue De Rivoli,75012,7.8,
59878,176.0,Rue De Courcelles,75019,18.22935472400022,
59879,56.0,Rue Blanche,75018,27.0,
59880,213.0,Boulevard Du Temple,75014,19.4,
59881,100.0,Avenue Hoche,75017,17.9,
59882,224.0,Rue De La Folie-Méricourt,75017,18.9,
59883,85.0,Rue De La Paix,75020,9.2,
59884,109.0,Boulevard Saint-Germain,75012,13.0,
59885,149.0,Rue Du Temple,75019,11.9,
59886,218.0,Avenue Parmentier,75011,28.4,
59887,65.0,Rue De Rivoli,75005,12.4,
59888,0.0,Avenue De Wagram,75018,18.8,
59889,165.0,Boulevard Haussmann,75015,21.4,
59890,116.0,Avenue Des Champs-Elysées,75008,12.2,
59891,32.0,Rue De Ménilmontant,75006,24.0,
59892,142.0,Rue Lafayette,75015,16.3,
59893,45.0,Rue De Lévis,75013,14.8,
59894,250.0,Avenue Montaigne,75001,21.0,
59895,33.0,Avenue Parmentier,75017,11.2,
59896,3.0,Rue Oberkampf,75017,24.8,
59897,150.0,Rue De Rivoli,75012,30.8,
59898,145.0,Rue De La Folie-Méricourt,75017,7.7,
59899,154.0,Rue De Rome,75004,23.7,
59900,141.0,Boulevard Des Batignolles,75002,18.22935472400022,
59901,101.0,Avenue Ledru-Rollin,75006,15.8,
59902,61.0,Rue Lafayette,75003,9.4,
59903,166.0,Rue De La Folie-Méricourt,75011,20.0,
59904,244.0,Rue Amelot,75001,27.0,
59905,98.0,Boulevard De Rochechouart,75016,15.9,
59906,194.0,Boulevard Du Temple,75016,17.1,
59907,5.0,Rue Cardinet,75017,9.4,
59908,97.0,Rue De La Roquette,75020,17.2,
59909,214.0,Avenue De La République,75005,10.3,
59910,227.0,Rue Lafayette,75018,14.5,
59911,72.0,Boulevard De Magenta,75018,10.8,
59912,223.0,Rue De Belleville,75016,8.9,
59913,78.0,Boulevard Des Batignolles,75015,5.9,
59914,159.0,Rue Du Faubourg Saint-Honoré,75017,20.0,
59915,148.0,Rue De Courcelles,75010,10.8,
59916,207.0,Boulevard Saint-Germain,75020,15.8,
59917,27.0,Avenue De Wagram,75012,13.5,
59918,249.0,Rue Blanche,75002,25.4,
59919,245.0,Rue De Charonne,75003,11.7,
59920,170.0,Rue De La Roquette,75005,15.4,
59921,52.0,Rue Oberkampf,75008,26.0,
59922,121.0,Rue De Courcelles,75020,8.4,
59923,17.0,Rue Du Faubourg Saint-Honoré,75004,27.0,
59924,249.0,Rue Saint-Antoine,75013,15.0,
59925,132.0,Rue De Courcelles,75013,27.4,
59926,35.0,Rue Blanche,75016,17.9,
59927,65.0,Rue Condorcet,75020,13.7,
59928,231.0,Rue Jean-Pierre Timbaud,75012,17.0,
59929,38.0,Rue De Belleville,75013,11.5,
59930,186.0,Boulevard Du Temple,75018,21.0,
59931,158.0,Boulevard Saint-Germain,75008,35.8,
59932,207.0,Boulevard Jules Ferry,75017,13.6,
59933,143.0,Avenue De La Bastille,75014,28.6,
59934,94.0,Rue De Rome,75008,27.7,
59935,157.0,Rue Du Temple,75012,15.2,
59936,6.0,Boulevard Jules Ferry,75008,19.4,
59937,68.0,Boulevard Du Temple,75005,12.6,
59938,146.0,Rue De La Roquette,75015,14.8,
59939,147.0,Boulevard Saint-Germain,75016,29.5,
59940,46.0,Avenue Des Champs-Elysées,75015,8.7,
59941,89.0,Avenue Trudaine,75018,0.0,
59942,0.0,Rue De La Folie-Méricourt,75020,10.8,
59943,61.0,Rue De La Roquette,75010,23.2,
59944,10.0,Boulevard Du Temple,75020,13.8,
59945,197.0,Boulevard De Rochechouart,75003,14.0,
59946,81.0,Boulevard Malesherbes,75019,24.1,
59947,173.0,Boulevard Saint-Germain,75012,18.4,
59948,154.0,Rue Amelot,75017,24.2,
59949,4.0,Rue Jean-Pierre Timbaud,75010,29.5,
59950,140.0,Rue Saint-Antoine,75007,21.1,
59951,29.0,Rue Cardinet,75017,17.8,
59952,47.0,Rue De Lévis,75013,18.9,
59953,125.0,Boulevard Jules Ferry,75020,19.2,
59954,149.0,Rue Jean-Pierre Timbaud,75015,13.0,
59955,147.0,Rue De Ménilmontant,75007,28.8,
59956,169.0,Rue Des Martyrs,75005,16.6,
59957,224.0,Rue Popincourt,75011,19.2,
59958,107.0,Boulevard De Rochechouart,75014,11.1,
59959,248.0,Rue De Courcelles,75013,12.0,
59960,0.0,Boulevard Voltaire,75008,14.5,
59961,133.0,Avenue Trudaine,75004,11.8,
59962,175.0,Rue De La Folie-Méricourt,75009,31.7,
59963,212.0,Boulevard Des Batignolles,75010,23.1,
59964,92.0,Avenue Victor Hugo,75005,15.4,
59965,173.0,Rue De La Roquette,75006,21.3,
59966,131.0,Avenue Des Champs-Elysées,75016,11.8,
59967,63.0,Rue Popincourt,75001,22.6,
59968,192.0,Boulevard De Magenta,75014,16.2,
59969,52.0,Boulevard Richard-Lenoir,75018,14.9,
59970,198.0,Avenue Victor Hugo,75018,19.6,
59971,13.0,Rue Saint-Maur,75005,23.0,
59972,15.0,Rue Lafayette,75007,10.0,
59973,180.0,Boulevard Des Batignolles,75002,9.3,
59974,54.0,Avenue Ledru-Rollin,75007,22.6,
59975,39.0,Boulevard Malesherbes,75009,14.7,
59976,127.0,Rue Saint-Maur,75015,11.9,
59977,124.0,Boulevard De Magenta,75017,14.5,
59978,185.0,Avenue De La République,75007,9.8,
59979,31.0,Rue De La Folie-Méricourt,75002,13.0,
59980,103.0,Boulevard Voltaire,75002,19.3,
59981,130.0,Avenue Victor Hugo,75013,28.0,
59982,229.0,Boulevard De Rochechouart,75009,14.3,
59983,156.0,Rue De Prony,75018,9.6,
59984,114.0,Avenue Philippe-Auguste,75002,6.1,
59985,178.0,Rue De Courcelles,75012,23.4,
59986,132.0,Boulevard Richard-Lenoir,75012,24.9,
59987,138.0,Rue Lafayette,75016,16.4,
59988,167.0,Boulevard Beaumarchais,75008,14.7,
59989,53.0,Rue Oberkampf,75006,18.8,
59990,104.0,Avenue De La Bastille,75014,10.4,
59991,16.0,Avenue Hoche,75004,11.2,
59992,207.0,Rue De La Folie-Méricourt,75002,9.1,
59993,0.0,Avenue De La Bastille,75020,22.2,
59994,121.0,Avenue Des Champs-Elysées,75019,22.4,
59995,177.0,Rue Saint-Maur,75007,7.1,
59996,129.0,Boulevard Haussmann,75018,23.7,
59997,118.0,Rue Lafayette,75018,37.1,
59998,225.0,Rue De Rome,75006,6.1,
59999,121.0,Rue De Lévis,75013,15.8,
60000,153.0,Avenue Des Champs-Elysées,75010,21.9,
60001,1.0,Boulevard Beaumarchais,75020,7.0,
60002,94.0,Boulevard Richard-Lenoir,75003,18.7,
60003,214.0,Rue Du Temple,75014,15.7,
60004,38.0,Boulevard De Magenta,75011,21.6,
60005,162.0,Rue Oberkampf,75007,18.4,
60006,80.0,Boulevard Richard-Lenoir,75013,29.9,
60007,51.0,Boulevard Beaumarchais,75007,17.6,
60008,0.0,Boulevard Voltaire,75017,24.0,
60009,146.0,Boulevard Malesherbes,75007,11.5,
60010,201.0,Rue Lafayette,75005,12.4,
60011,137.0,Rue Lafayette,75020,27.6,
60012,77.0,Rue Popincourt,75020,18.22935472400022,
60013,152.0,Avenue Montaigne,75009,28.2,
60014,227.0,Rue Blanche,75013,23.0,
60015,96.0,Avenue De Clichy,75008,19.1,
60016,28.0,Boulevard Malesherbes,75006,19.3,
60017,45.0,Rue Blanche,75006,17.6,
60018,100.0,Avenue Victor Hugo,75015,27.1,
60019,202.0,Rue Popincourt,75016,18.2,
60020,186.0,Rue Oberkampf,75013,10.9,
60021,57.0,Rue De Prony,75008,11.9,
60022,167.0,Boulevard Voltaire,75020,25.3,
60023,108.0,Boulevard De Magenta,75011,11.3,
60024,236.0,Avenue De La République,75018,14.5,
60025,197.0,Rue De La Folie-Méricourt,75004,20.8,
60026,129.0,Rue Des Martyrs,75020,23.0,
60027,207.0,Boulevard De Rochechouart,75017,22.7,
60028,107.0,Rue Popincourt,75012,27.6,
60029,32.0,Boulevard Beaumarchais,75009,23.1,
60030,106.0,Rue Du Faubourg Saint-Honoré,75013,18.22935472400022,
60031,48.0,Rue De Prony,75003,22.2,
60032,224.0,Avenue De Wagram,75018,15.5,
60033,15.0,Avenue De Clichy,75012,29.8,
60034,208.0,Rue De Rivoli,75019,10.7,
60035,61.0,Rue Popincourt,75017,24.2,
60036,174.0,Rue Lafayette,75014,14.9,
60037,176.0,Avenue Montaigne,75018,24.5,
60038,36.0,Avenue De La Bastille,75009,21.3,
60039,156.0,Rue De Rome,75009,17.6,
60040,44.0,Avenue Des Champs-Elysées,75019,10.7,
60041,217.0,Rue Des Martyrs,75007,22.1,
60042,0.0,Boulevard Malesherbes,75005,20.5,
60043,79.0,Avenue Montaigne,75013,14.4,
60044,144.0,Rue Jean-Pierre Timbaud,75006,17.5,
60045,183.0,Rue De Charonne,75020,13.3,
60046,15.0,Avenue De La Bastille,75018,18.2,
60047,113.0,Rue Lafayette,75003,11.7,
60048,216.0,Boulevard Haussmann,75017,7.5,
60049,209.0,Avenue Victor Hugo,75006,18.1,
60050,38.0,Avenue De Wagram,75017,13.0,
60051,91.0,Boulevard De Magenta,75020,21.1,
60052,161.0,Rue Condorcet,75004,27.7,
60053,65.0,Boulevard Du Temple,75015,33.9,
60054,108.0,Rue Jean-Pierre Timbaud,75018,20.6,
60055,116.0,Avenue De La République,75013,17.1,
60056,83.0,Rue Du Temple,75017,24.3,
60057,205.0,Rue Amelot,75013,11.0,
60058,10.0,Rue Des Martyrs,75019,9.4,
60059,223.0,Avenue Victor Hugo,75011,30.7,
60060,184.0,Rue De Rome,75001,8.5,
60061,173.0,Rue Du Temple,75010,19.1,
60062,12.0,Avenue Hoche,75016,17.3,
60063,232.0,Avenue Ledru-Rollin,75013,9.8,
60064,90.0,Avenue Montaigne,75004,0.0,
60065,206.0,Avenue De Clichy,75017,12.6,
60066,36.0,Boulevard Beaumarchais,75010,12.7,
60067,249.0,Rue De Rome,75012,18.6,
60068,8.0,Rue De Belleville,75005,23.9,
60069,0.0,Rue Du Faubourg Saint-Honoré,75010,22.7,
60070,64.0,Rue Du Faubourg Saint-Honoré,75016,9.8,
60071,158.0,Rue Popincourt,75018,4.1,
60072,9.0,Rue De Ménilmontant,75003,26.8,
60073,40.0,Rue De Charonne,75004,15.5,
